feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz165.013280779169_rt306.5855	Metabolomics_Round	R3	1.10945040521808	0.139243398149208	45	45	6.20822570197637e-10	3.58856976992854e-08
mz427.303194329866_rt1565.1155	Metabolomics_Round	R3	-0.820901630780518	0.103601588512632	45	45	7.15498916677978e-10	4.11206273952861e-08
mz497.832010837671_rt245.153	Metabolomics_Round	R3	-2.27431469380964	0.289015915786621	45	45	8.52930337821996e-10	4.87388764469712e-08
mz206.128181308892_rt307.857	Metabolomics_Round	R3	-0.851338379324091	0.108335266970778	45	45	8.83193643514128e-10	5.01814570178482e-08
mz160.133336836802_rt322.986	Metabolomics_Round	R3	1.1892700191431	0.151780790366548	45	45	9.51067355946667e-10	5.37326189800377e-08
mz300.641390876819_rt1768.9325	Metabolomics_Round	R3	1.52863338521605	0.195250813205568	45	45	9.70843932802958e-10	5.45417939776943e-08
mz116.070795555665_rt324.035	Metabolomics_Round	R3	0.613302028988453	0.0785310843738636	45	45	1.03368542439259e-09	5.77477890722119e-08
mz267.206765300667_rt955.191	Metabolomics_Round	R3	1.77221774714339	0.227643067454006	45	45	1.11929120362494e-09	6.21828446458297e-08
mz438.379167583451_rt1569.0475	Metabolomics_Round	R3	1.86093125282723	0.239489013217619	45	45	1.17362579175139e-09	6.44849336127139e-08
mz316.212087307426_rt778.3485	Metabolomics_Round	R3	0.500508339353842	0.0644068852073655	45	45	1.17129770428496e-09	6.44849336127139e-08
mz233.999438836661_rt291.374	Metabolomics_Round	R3	0.980398593392076	0.126324602520844	45	45	1.21018846152361e-09	6.61305170231483e-08
mz310.912977798865_rt1728.066	Metabolomics_Round	R3	-0.874693786283741	0.113029359346395	45	45	1.30084145844592e-09	7.06979053503217e-08
mz525.288487930959_rt789.7675	Metabolomics_Round	R3	0.557883586179769	0.0723729133669112	45	45	1.43452066602868e-09	7.73947803352472e-08
mz544.337708547032_rt1743.967	Metabolomics_Round	R3	-0.779747139936751	0.101168893233303	45	45	1.4395429142356e-09	7.73947803352472e-08
mz344.33535938472_rt1600.944	Metabolomics_Round	R3	1.70664277996695	0.221502841770965	45	45	1.45147359506937e-09	7.7618908827239e-08
mz267.134204161563_rt650.9235	Metabolomics_Round	R3	0.977579466088303	0.126938247008095	45	45	1.46858223162094e-09	7.811607615005e-08
mz438.239400800065_rt774.779	Metabolomics_Round	R3	0.552339860775819	0.0717372592275322	45	45	1.4768777892107e-09	7.81416819688204e-08
mz217.104743863498_rt707.436	Metabolomics_Round	R3	0.546003851568166	0.0709571827895385	45	45	1.499309135938e-09	7.8497860520314e-08
mz437.235960508087_rt774.764	Metabolomics_Round	R3	0.552243382068995	0.0717653414165854	45	45	1.49789486453686e-09	7.8497860520314e-08
mz298.114672762106_rt682.6105	Metabolomics_Round	R3	0.62430877291545	0.081416557837821	45	45	1.63526432255627e-09	8.51700167998059e-08
mz430.913744092079_rt1727.153	Metabolomics_Round	R3	-0.667212066591069	0.0870691143334946	45	45	1.66236676982129e-09	8.61329932549892e-08
