feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz278.573052139627_rt307.314	Category	Plus	0.0691176102866806	0.152703456933183	45	45	0.65335382863459	0.778450886017622
mz318.932577728057_rt293.578	Category	Plus	0.036873882661524	0.0815075416249066	45	45	0.653535332150896	0.778574377115673
mz342.929738943445_rt256.801	Category	Plus	0.124386408654437	0.275326794385483	45	45	0.653753890685939	0.778741978184562
mz524.363960181196_rt1153.061	Metabolomics_Round	R3	0.176334508370726	0.390578410816264	45	45	0.653973415580162	0.7789106903051
mz229.081892225253_rt660.764	Category	Plus	0.0559328127936932	0.123865894343525	45	45	0.654130429214899	0.779004917488269
mz162.076246415472_rt688.194	Category	Plus	0.100958801122823	0.223770180347178	45	45	0.654417746407858	0.779254282457558
mz242.113600745319_rt342.952	Category	Plus	-0.0699751702403322	0.155277345225646	45	45	0.654748891602666	0.779328582171767
mz267.1353978478_rt310.596	Category	Plus	-0.0943669069579243	0.209552716345604	45	45	0.654791874740719	0.779328582171767
mz189.086884036504_rt437.09	Category	Plus	-0.102733229049233	0.228065212883516	45	45	0.654698828600333	0.779328582171767
mz251.940269450544_rt253.75	Category	Plus	0.0310736522229554	0.0689221548839231	45	45	0.654607515868491	0.779328582171767
mz326.378444632574_rt1347.784	Metabolomics_Round	R3	-0.190957870269944	0.424362591270379	45	45	0.65503350487051	0.779402432028156
mz90.5068458121008_rt1736.181	Category	Plus	-0.0567860472143758	0.126215985960901	45	45	0.655087744119665	0.779402432028156
mz749.081677328751_rt279.13	Category	Plus	-0.0491407585208186	0.109176711517871	45	45	0.654950957499838	0.779402432028156
mz355.263514477861_rt1091.1775	Metabolomics_Round	R3	-0.197528426712119	0.401344030621014	45	45	0.655313393177569	0.7795781503421
mz232.985924392331_rt900.438	Category	Plus	0.152076716241464	0.338967761025423	45	45	0.65614478746849	0.780345953028365
mz390.812726622251_rt254.2605	Category	Plus	-0.0461423921609352	0.102808464971545	45	45	0.656074334258714	0.780345953028365
mz324.32565775477_rt1717.252	Category	Plus	-0.147782165017978	0.329600823834241	45	45	0.656192911901552	0.780345953028365
mz327.381719988662_rt1347.755	Metabolomics_Round	R3	-0.190463232227559	0.425110840247454	45	45	0.656432827730238	0.780536315106512
mz681.094416438342_rt277.8945	Metabolomics_Round	R3	0.0588668697938681	0.122640831962797	45	45	0.656509094636087	0.780536315106512
mz238.092430589204_rt340.5215	Metabolomics_Round	R3	0.140143085366225	0.293034210241192	45	45	0.65674487339191	0.780538237927157
mz384.092779772084_rt747.796	Category	Plus	0.0780343081538829	0.174224543439813	45	45	0.656720591439057	0.780538237927157
mz244.127172424713_rt286.538	Category	Plus	-0.143034176402204	0.31933838863417	45	45	0.656701609920086	0.780538237927157
mz325.321576402004_rt1504.781	Metabolomics_Round	R3	0.242449076921816	0.513311869387811	45	45	0.657081909823546	0.780846000978665
mz343.867172270567_rt1718.3905	Category	Plus	-0.0840562390867202	0.188038025374121	45	45	0.657343963442433	0.781064595345096
mz296.258685341771_rt1420.654	Category	Plus	-0.0758507417547328	0.169921234194153	45	45	0.657610360283653	0.781288297830168
