MouseID	Batch	Promethion_Position	StartDate	StartTime	EndTime	Cycle_Hrs	Day	Cycle	Age_months	Genotype	ID_code	InitMass_g	BP_kPa	TempC	RH_pct	Avg_EE	Tot_EE	Avg_VO2	Avg_VCO2	Avg_RER	Avg_VH2O	R_EE_30	R_RER_30	QR_EE_30	QR_RER_30	Rdur_hrs	A_EE_15	A_RER_15	QA_EE_15	QA_RER_15	Adur_hrs	AccessA_pct	UptakeA_g	UptakeA_N	UptakeA_Sum	UptakeA_min	InterUptakeA_min	UptakeWA_g	UptakeWA_N	UptakeWA_Sum	UptakeWA_min	InterUptakeWA_min	BodyMass_g	BodyMass_SD	YBreaks	XBreaks	ZBreaks	AllMeters	PedMeters	PedSpeed	Walk_pct	Still_pct	Sleep_pct	Sleep_hrs
6420	mB5	13	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.4006503	4.808518	1.372051	1.148509	0.8324804	0.1946695	0.3256572	0.8244148	0.3362094	0.7864469	0.5	0.6507516	0.8336319	0.5979233	0.9536067	0.25	0.8324804	0.02826899	11	0.3109589	0.5075758	46.145	0.03869019	10	0.3869019	0.445	27.99074	0	0	6436	9831	422	48.48029	32.37012	0.02254198	8.281066	83.24808	71.52313	8.584028
6425	mB5	10	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.3866759	4.640696	1.313521	1.146484	0.8659054	0.1346106	0.2775156	0.8417175	0.5253385	0.9516276	0.5	0.5868065	0.8526813	0.5689324	0.8514353	0.25	0.8659054	0.1359558	9	1.223602	2.711111	85.12292	0.03818665	10	0.3818665	0.735	77.45	0	0	3403	4280	5598	32.03183	24.85529	0.02394002	4.603421	95.71365	95.61877	11.47583
6429	mB5	9	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	26.72871	37.43764	0.4366024	5.239955	1.47013	1.340799	0.9077297	0.1648266	0.3138712	0.8330029	0.3365793	0.9407912	0.5	0.7253175	0.9500152	0.6207502	0.9363827	0.25	0.9077297	0.1247616	24	2.994278	2.3625	23.64493	0.07145309	16	1.143249	1.067708	41.18111	0	0	9877	7246	1952	78.54028	61.43094	0.03378943	8.561112	79.28345	69.36376	8.324862
6419	mB5	5	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.487918	5.855782	1.650282	1.472158	0.8876293	0.2219537	0.374563	0.7983273	0.4765849	1.015515	0.5	0.7120141	0.962533	0.6487889	0.9643362	0.25	0.8876293	0.1610438	6	0.9662628	2.802778	124.0833	0.08478893	11	0.9326783	0.7136364	63.71167	0	0	14551	12286	675	78.06519	55.70404	0.02563479	14.33333	96.75053	96.66258	11.60111
6417	mB5	3	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.4827031	5.793246	1.635166	1.447433	0.8798948	0.1879014	0.3822756	0.8365947	0.38757	0.949012	0.5	0.7179719	0.9061377	0.6132317	0.8818634	0.25	0.8798948	0.03784609	32	1.211075	1.369792	16.5371	0.06717258	18	1.209106	0.6277778	32.77549	0	0	10976	8243	1064	72.35941	53.73502	0.03460988	8.26255	92.65165	92.06842	11.04972
6415	mB5	15	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.4006396	4.808369	1.354202	1.211951	0.889517	0.1468752	0.2922377	0.8596522	0.3265353	0.8702407	0.5	0.6422617	0.9532276	0.5938042	0.9656221	0.25	0.889517	0.07452393	12	0.8942872	3.469445	21.21667	0.09711526	11	1.068268	0.4454545	26.23833	0	0	8253	4817	2198	52.69769	39.86514	0.01897411	8.63286	86.00227	78.17252	9.381945
6423	mB5	4	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.4649183	5.579762	1.574258	1.396465	0.8856882	0.1269801	0.3800689	0.9262566	0.5153947	0.9285325	0.5	0.6414967	0.8737558	0.6085267	0.8582266	0.25	0.8856882	0.06078294	17	1.03331	1.145098	30.475	0.08119202	12	0.9743042	0.9486111	44.29848	0	0	4359	5018	780	50.12808	38.78696	0.02261893	7.771889	95.85252	95.47759	11.45889
6427	mB5	6	2021-05-26	06:02:40	18:02:46	12	3	1	.	.	.	.	95.95966	.	.	0.443522	5.323091	1.48805	1.38122	0.9232012	0.196916	0.3334538	0.8269886	0.3424942	0.8145244	0.5	0.6157477	0.9866613	0.5897829	0.9696156	0.25	0.9232012	0.1048737	17	1.782853	2.938235	30.22292	0.05600654	27	1.512177	0.6981481	24.36474	0	0	9796	13496	851	58.09171	37.30215	0.02250356	9.810909	75.27716	62.42276	7.491667
6465	mB6	7	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4681593	5.618158	1.588718	1.393777	0.8718248	0.1799778	0.3797492	0.8519694	0.4295314	0.8243103	0.5	0.7032241	0.9539918	0.6188554	0.8883877	0.25	0.8718248	0.07725322	15	1.158798	1.992222	47.95	0.04719108	14	0.6606751	0.7738095	53.49102	0	0	9210	4152	1919	54.52472	41.18982	0.01878641	9.212323	83.06367	74.28651	8.914861
6467	mB6	3	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.41856	5.022947	1.407739	1.291229	0.9142764	0.182624	0.2990793	0.8359987	0.3495044	0.9672294	0.5	0.6920497	0.9609931	0.5467865	0.9147272	0.25	0.9142764	0.009306408	21	0.1954346	1.053175	29.2425	0.05069909	26	1.318176	0.7685897	23.38733	0	0	10663	16232	876	77.87085	52.79919	0.03091623	12.58477	94.88924	94.50038	11.34056
6457	mB6	12	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.496936	5.963395	1.675298	1.518913	0.9009178	0.2270723	0.3848178	0.8482515	0.4347997	0.8487524	0.5	0.7307501	0.9803904	0.6903852	0.9942612	0.25	0.9009178	0.07946559	21	1.668777	1.992064	33.445	0.04699225	38	1.785705	0.7403509	15.15991	0	0	10294	10939	1674	58.53928	38.27896	0.02127394	9.751637	76.49932	66.39122	7.9675
6456	mB6	4	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4670753	5.605201	1.584469	1.392582	0.8771978	0.1861157	0.4171502	0.7959613	0.484292	0.9726128	0.5	0.5899008	0.968107	0.5562118	0.8503313	0.25	0.8771978	0.007803345	10	0.07803345	0.8183333	61.11481	0.02021203	13	0.2627564	0.7871795	53.93194	0	0	11233	8877	741	57.31433	38.44818	0.01670803	10.99229	97.68072	97.60202	11.71278
6468	mB6	10	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4729043	5.674929	1.6049	1.407619	0.8710486	0.2096719	0.3520803	0.8262436	0.4140227	0.8858297	0.5	0.7754156	0.9301753	0.7611918	0.9309909	0.25	0.8710486	0.09882154	19	1.877609	1.771053	27.19815	0.07593872	25	1.898468	0.644	21.38055	0	0	8494	5316	1700	47.41022	32.85388	0.02403712	7.670764	93.35463	93.10001	11.1725
6453	mB6	1	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	26.36181	39.45292	0.475014	5.700435	1.600741	1.454232	0.9084438	0.1947906	0.3550897	0.9209759	0.4271695	0.9815825	0.5	0.6820548	0.9613863	0.5160893	0.890685	0.25	0.9084438	0.02249908	10	0.2249908	1.31	72.32963	0.073388	9	0.660492	0.8833333	81.46042	0	0	4944	10498	1460	40.4491	27.9325	0.01832348	7.409208	97.44462	97.34046	11.68139
6460	mB6	14	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4678863	5.614867	1.583728	1.407444	0.8820251	0.2075716	0.3480859	0.8006095	0.3690554	0.9185329	0.5	0.6891485	0.952239	0.669825	0.9463903	0.25	0.8820251	0.01958313	15	0.2937469	1.445556	27.15952	0.04845555	24	1.162933	0.8673611	25.0471	0	0	10211	13841	1859	71.88361	48.48557	0.02828706	11.36727	94.22262	94.05828	11.2875
6459	mB6	11	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4413195	5.296185	1.48309	1.365703	0.920019	0.1837806	0.3319633	1.011656	0.3409178	0.9834537	0.5	0.6726447	0.9709904	0.6397696	0.9194375	0.25	0.920019	0.1006293	19	1.911957	1.307018	25.92315	0.07668686	16	1.22699	0.5447916	32.61666	0	0	4514	4873	3801	37.29236	28.883	0.02384482	5.779691	95.37764	95.12302	11.41528
6458	mB6	2	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4229878	5.076043	1.44318	1.231668	0.8455369	0.1795029	0.3105962	0.8446473	0.5090277	0.8885829	0.5	0.7695414	0.9226314	0.712293	0.8794602	0.25	0.8455369	0.06891163	26	1.791702	1.787179	23.41867	0.04527384	15	0.6791076	1.172222	43.65	0	0	5221	3801	3161	32.32471	23.35211	0.02325627	4.603847	88.04713	84.85522	10.18333
6461	mB6	15	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4579822	5.496005	1.556863	1.353922	0.8656101	0.1786868	0.3762991	0.8011487	0.4073523	0.8551406	0.5	0.6575877	0.9005457	0.6344135	0.9158331	0.25	0.8656101	0.0126108	13	0.1639404	1.702564	21.29445	0.04949155	23	1.138306	0.592029	27.02652	0	0	9307	5141	878	48.64685	33.2739	0.02098743	6.837488	82.32993	69.15261	8.29875
6470	mB6	9	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	26.19032	39.71149	0.4192395	5.031088	1.410613	1.291229	0.9126062	0.1888671	0.340531	0.8201547	0.3804263	0.9962587	0.5	0.603686	0.9655228	0.558594	0.9200878	0.25	0.9126062	0.09828186	15	1.474228	0.9822222	34.41071	0.06129456	16	0.980713	0.5322917	32.18666	0	0	6176	10291	479	46.03912	31.07181	0.02056547	7.247182	97.0303	96.54885	11.58639
6466	mB6	6	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4792788	5.75161	1.620519	1.448025	0.8901684	0.2012192	0.3843293	0.8778167	0.4219437	0.9755703	0.5	0.7031373	0.9488196	0.6904439	0.953258	0.25	0.8901684	0.123811	13	1.609543	2.494872	24.61667	0.04140896	27	1.118042	0.517284	22.00833	0	0	7690	5677	1460	45.23676	31.59476	0.02361541	6.88841	84.16777	73.96246	8.875972
6462	mB6	13	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4272005	5.126716	1.427797	1.349965	0.946847	0.1594817	0.3329489	0.9290985	0.3349769	0.9560586	0.5	0.6274117	0.9249114	0.5852932	0.9211524	0.25	0.946847	0.1376302	15	2.064453	2.701111	29.82738	0.04899999	19	0.9309998	0.9780701	24.40185	37.09645	0.2539525	5934	5582	2820	46.48181	36.16266	0.0224503	7.177743	92.33618	92.03991	11.04528
6463	mB6	5	2021-08-25	06:01:47	18:01:49	12	3	1	.	.	.	.	96.39914	.	.	0.4387099	5.264753	1.483327	1.325533	0.8911634	0.181465	0.3488619	0.8194001	0.3857114	0.830831	0.5	0.5905378	0.8941776	0.5263819	0.8786312	0.25	0.8911634	0.01140594	10	0.1140594	0.695	68.91852	0.07078043	12	0.8493652	0.5166667	55.91364	29.20221	9.396947	8930	11231	622	63.96552	43.32953	0.02236431	11.14969	79.83936	70.37011	8.444861
5798	fB1	1	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5798	.	95.52574	26.86761	45.78584	0.4318103	5.182024	1.466856	1.280254	0.8669087	0.1780837	0.3495098	0.7628259	0.3644389	0.9333289	0.5	0.6900629	0.9532363	0.4938755	0.9015729	0.25	0.8669087	0.04451127	22	0.9792479	1.755303	24.68571	0.06869784	11	0.7556763	0.4060606	55.02833	0	0	4531	7758	2786	51.31903	39.36127	0.02686508	6.087399	94.03991	93.75983	11.25194
5847	fB1	6	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5847	.	95.52574	.	.	0.469397	5.633141	1.634703	1.248572	0.7591949	0.1804537	0.3824961	0.7729771	0.4398253	0.750302	0.5	0.7135544	0.8435565	0.5708466	0.8333266	0.25	0.7591949	0.04712132	14	0.6596985	1.569048	33.22949	0.03739873	27	1.009766	0.787037	16.70769	0	0	8478	12690	2443	56.74103	39.1376	0.0255389	8.064068	80.58513	68.44274	8.213889
5846	fB1	3	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5846	.	95.52574	.	.	0.4642734	5.571741	1.594753	1.313714	0.8178017	0.227599	0.3815075	0.870172	0.3860705	0.8016425	0.5	0.6652772	0.8682081	0.5266103	0.8769889	0.25	0.8178017	0.04242261	24	1.018143	1.580556	26.98333	0.06768189	30	2.030457	0.8738889	22.57356	32.747	0.3645051	8805	14162	3768	72.11801	49.21716	0.02777702	10.29766	73.87973	59.90186	7.18875
5809	fB1	8	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5809	.	95.52574	.	.	0.4720382	5.66487	1.633034	1.294317	0.790113	0.1620568	0.400114	0.7536283	0.4626153	0.7187173	0.5	0.6449433	0.8361894	0.56069	0.8175545	0.25	0.790113	0.02092361	12	0.2510833	1.075	47.07727	0.06783676	16	1.085388	0.6020833	34.27889	0	0	8265	6439	1702	50.77527	35.60825	0.02421502	6.712341	97.00491	96.78965	11.61556
5800	fB1	10	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5800	.	95.52574	.	.	0.4394849	5.274212	1.517653	1.214898	0.7968441	0.1676709	0.370557	0.7962081	0.383319	0.7413186	0.5	0.6670861	0.8327164	0.5315313	0.8023002	0.25	0.7968441	0.01384804	11	0.1523284	0.8681818	61.12833	0.06118774	8	0.4895019	0.6125	86.13571	0	0	4786	13125	1248	60.41125	44.78622	0.02242536	9.411166	83.15896	70.09536	8.411944
5852	fB1	12	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5852	.	95.52574	.	.	0.4222881	5.067782	1.448124	1.203508	0.8235908	0.1637578	0.3223346	0.7704799	0.4018507	0.7995975	0.5	0.6249333	0.8925624	0.5726631	0.8366332	0.25	0.8235908	0.04502689	17	0.7654572	2.430392	39.87292	0.05167516	24	1.240204	0.9048611	28.61594	31.91185	0.3284269	5570	5520	7917	62.4238	51.77881	0.02733611	8.418201	86.93177	83.70059	10.04472
5851	fB1	13	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5851	.	95.52574	.	.	0.4420264	5.30483	1.502205	1.308241	0.865786	0.1726935	0.3370653	0.825797	0.3507458	0.8381962	0.5	0.640947	0.8963006	0.5768544	0.9076938	0.25	0.865786	0.04180861	32	1.337875	1.861458	16.91236	0.07264201	21	1.525482	0.6849206	28.33	0	0	11510	9913	3504	74.50638	54.13168	0.02679294	9.008425	74.71067	59.93426	7.1925
5814	fB1	16	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5814	.	95.52574	.	.	0.4488564	5.386551	1.533079	1.301153	0.8395447	0.1624427	0.3517476	0.8180947	0.3968689	0.7879037	0.5	0.6569898	0.9790444	0.5589371	0.9626701	0.25	0.8395447	0.0307639	14	0.4306946	1.046429	46.30257	0.08601549	18	1.548279	0.7574074	36.85588	0	0	13781	3094	1524	175.412	160.1887	0.04644441	12.86686	96.17397	95.78049	11.49444
5811	fB1	9	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5811	.	95.52574	27.2372	45.28093	0.4067234	4.881041	1.397993	1.14759	0.8137215	0.1996059	0.3322421	0.7636513	0.3474502	0.7709255	0.5	0.5615225	0.8612729	0.5386107	0.9478055	0.25	0.8137215	0.04525147	20	0.9050294	2.598333	24.72632	0.09414291	16	1.506287	0.6322917	33.95222	0	0	16006	3059	2922	71.39117	54.15405	0.02377158	12.92242	77.66411	65.25322	7.830833
5849	fB1	11	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5849	.	95.52574	.	.	0.4402569	5.283436	1.509333	1.256178	0.8263011	0.1904515	0.3528163	0.8379666	0.5077257	0.8745708	0.5	0.6196435	0.8826024	0.6064376	0.8710195	0.25	0.8263011	0.04534767	21	0.952301	1.834921	32.74333	0.06513114	23	1.498016	0.6768116	30.44242	0	0	8121	9772	4172	70.51184	52.27728	0.02660057	8.765392	92.79696	92.55624	11.1075
5810	fB1	14	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5810	.	95.52574	.	.	0.5031599	6.038375	1.739975	1.382241	0.7908918	0.2622079	0.4252952	0.7535899	0.4927414	0.759609	0.5	0.6492337	0.8657258	0.5969799	0.8152671	0.25	0.7908918	0.07883998	7	0.5518799	1.27381	97.06389	0.1046407	15	1.56961	0.4944445	41.77143	0	0	9839	7167	831	40.35553	24.79858	0.01834124	7.821034	83.10804	71.52116	8.583055
5848	fB1	15	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5848	.	95.52574	.	.	0.562433	6.749742	1.902831	1.695142	0.8791984	0.2411849	0.3882887	0.8539322	0.4355018	0.8064789	0.5	0.8501409	0.9439422	0.655721	0.9262666	0.25	0.8791984	0.1281052	28	3.586946	2.824405	22.62593	0.0976416	25	2.44104	0.8466667	27.65694	0	0	16813	11834	5698	130.1208	106.0255	0.03224812	15.36895	68.1048	55.39533	6.647917
5799	fB1	2	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5799	.	95.52574	.	.	0.4819165	5.783392	1.647248	1.39253	0.8395921	0.1821892	0.3687623	0.8035069	0.4670087	0.8462629	0.5	0.6823413	0.9445946	0.5753518	0.8782544	0.25	0.8395921	0.1313486	16	2.101578	2.99375	35.42889	0.05426229	15	0.8139344	0.5722222	39.86071	0	0	14671	12812	2271	88.73642	61.70792	0.02124389	14.64679	71.5906	61.24665	7.350139
5812	fB1	4	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5812	.	95.52574	.	.	0.4870177	5.844601	1.68741	1.326292	0.7822732	0.1812405	0.4076583	0.7612374	0.4635112	0.7430079	0.5	0.6748734	0.8556287	0.5854026	0.8034933	0.25	0.7822732	0.09240432	21	1.940491	1.627778	28.9275	0.0647461	15	0.9711915	0.6822222	42.34167	0	0	10438	13010	2049	60.30859	37.37827	0.02901487	7.304879	75.70827	62.42709	7.491806
5850	fB1	5	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5850	.	95.52574	.	.	0.4721364	5.666092	1.62721	1.316551	0.8023458	0.1866289	0.3675043	0.7616509	0.4386556	0.8350551	0.5	0.7094925	0.8702827	0.6574251	0.8705257	0.25	0.8023458	0.07502991	25	1.875748	2.258667	21.46806	0.0536935	21	1.127563	0.9261905	28.53917	0	0	12191	12946	3738	97.00671	70.89478	0.02441781	14.68383	71.1948	57.1174	6.854583
5813	fB1	7	2020-05-13	06:01:40	18:01:43	12	3	1	.	.	5813	.	95.52574	.	.	0.4495311	5.39467	1.537931	1.294032	0.8347722	0.1638741	0.3592108	0.7681739	0.3825519	0.8169369	0.5	0.6203836	0.8710808	0.5517212	0.8226265	0.25	0.8347722	0.02855089	18	0.513916	1.821296	32.02255	0.05372547	21	1.128235	1.021429	32.08333	0	0	8848	6613	15816	82.19846	70.0889	0.02769852	9.964355	83.58485	76.77761	9.214027
5949	fB2	10	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4266687	5.12027	1.473531	1.178985	0.7938768	0.1628873	0.3385153	0.7429446	0.3899774	0.796474	0.5	0.6094702	0.8111119	0.6071057	0.8146864	0.25	0.7938768	0.07805558	20	1.561112	1.9475	29.74123	0.0639692	14	0.8955688	1.646429	44.27821	0	0	11114	13496	2113	65.9657	42.20395	0.02399272	9.323426	92.12555	91.94732	11.03417
5887	fB2	12	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4549885	5.460112	1.564143	1.282872	0.8174211	0.1736357	0.3836949	0.8252992	0.4148073	0.7836378	0.5	0.6157263	0.8963002	0.5325163	0.917779	0.25	0.8174211	0.04789047	20	0.9578094	2.388333	26.17632	0.06896464	24	1.655151	0.8194445	22.8442	0	0	6336	9676	4829	70.35019	53.2247	0.02618315	9.409069	91.11636	90.9034	10.90889
5886	fB2	13	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4706248	5.647666	1.600797	1.387888	0.8619695	0.1841719	0.3820843	0.8896704	0.3927827	0.9194564	0.5	0.6534479	0.9154291	0.5605926	0.8825173	0.25	0.8619695	0.08847173	12	1.061661	3.680556	59.12879	0.0893575	15	1.340363	0.9755555	48.95714	0	0	11503	7785	2212	153.9025	139.7051	0.04940609	12.91114	77.64507	65.35889	7.843611
5888	fB2	16	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4501657	5.402269	1.548022	1.267638	0.8133063	0.1880576	0.3715509	0.7459249	0.4142878	0.8729032	0.5	0.5980671	0.9276046	0.5955228	0.9318241	0.25	0.8133063	0.02842353	17	0.4832	1.313725	39.31979	0.06969856	17	1.184875	0.6196079	40.37708	0	0	8500	8310	1374	57.22528	41.38837	0.02716644	7.096729	80.89716	62.97248	7.557083
5950	fB2	1	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	26.91104	44.97026	0.3893643	4.672616	1.340366	1.091339	0.808081	0.1376127	0.3241244	0.7636248	0.3345155	0.7639807	0.5	0.6301639	0.8678415	0.5856566	0.877942	0.25	0.808081	0.02398586	16	0.3837738	1.79375	29.56778	0.04509481	15	0.6764222	0.8133333	34.51429	0	0	8314	12867	3380	105.3298	82.93176	0.02522392	17.29047	74.37447	59.87085	7.184861
5889	fB2	6	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4868405	5.84238	1.663894	1.407415	0.8433686	0.1587706	0.4254042	0.8031143	0.4711072	0.819007	0.5	0.6147144	0.9024674	0.5624136	0.9018858	0.25	0.8433686	0.05131947	11	0.5645142	1.183333	46.34	0.03956967	21	0.830963	0.6634921	30.68333	0	0	14552	11609	2071	72.41791	47.39957	0.03064476	12.18202	75.33042	60.28516	7.234445
5916	fB2	3	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4661264	5.59372	1.611314	1.282626	0.7942	0.1545718	0.3953766	0.793879	0.405291	0.7749416	0.5	0.6722044	0.795031	0.6192951	0.8186249	0.25	0.7942	0.01510518	15	0.2265777	1.68	43.34762	0.06379006	11	0.7016907	0.6424242	62.20167	0	0	6142	7916	1303	42.69318	26.72189	0.02088173	5.277411	95.67623	95.52346	11.46333
5890	fB2	8	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4808425	5.77035	1.643904	1.388259	0.8390211	0.2026245	0.4071278	0.7723386	0.4081317	0.769986	0.5	0.6549842	0.9306192	0.5202536	0.8299685	0.25	0.8390211	0.07933044	19	1.507278	1.797368	36.87778	0.06715223	18	1.20874	0.8666667	40.67255	0	0	12407	10241	2147	77.84628	57.37003	0.03504842	8.714673	75.67762	60.76198	7.291667
5951	fB2	2	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4169929	5.004186	1.420104	1.223557	0.8575822	0.1470815	0.3296568	0.8380685	0.3685774	0.798548	0.5	0.5697641	0.8778296	0.5389515	0.9326657	0.25	0.8575822	0.04669625	21	0.9806212	1.157143	31.2875	0.03723653	36	1.340515	1.001389	17.72238	0	0	3989	6613	3322	57.79272	47.83926	0.02554565	7.49485	84.346	73.08289	8.770278
5891	fB2	4	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4277221	5.132892	1.455765	1.258166	0.8601875	0.1533896	0.3519452	0.7733145	0.4098307	0.8470592	0.5	0.5766957	0.946179	0.5692237	0.9331795	0.25	0.8601875	0.03177157	22	0.6989745	1.94697	19.74444	0.05492267	17	0.9336854	0.9588235	27.66562	0	0	6269	5990	3991	51.5271	38.52377	0.02056283	7.173113	82.88313	74.55038	8.946389
5917	fB2	5	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4653562	5.584516	1.612253	1.267675	0.7833464	0.1485278	0.3479902	0.7787756	0.4521641	0.7694339	0.5	0.6098079	0.7923569	0.5305707	0.8011446	0.25	0.7833464	0.02499676	16	0.3999481	1.575	42.13667	0.05002535	13	0.6503296	0.8423077	53.82778	0	0	10608	4981	2660	81.67749	71.07175	0.0245151	11.13117	95.4031	95.40078	11.44875
5952	fB2	7	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4296788	5.156375	1.47414	1.222176	0.8249826	0.1838844	0.352432	0.7755864	0.422378	0.8327977	0.5	0.5540255	0.9000471	0.4999351	0.9418942	0.25	0.8249826	0.02737309	13	0.3558502	1.457692	40.41806	0.04774048	25	1.193512	1.008667	22.13264	0	0	8885	11553	3242	67.77219	47.18674	0.02704371	9.37898	77.90663	66.06717	7.928333
5892	fB2	9	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	27.16691	44.75026	0.4183903	5.020886	1.427118	1.219618	0.8519168	0.1413573	0.3536264	0.7944863	0.3963398	0.9219955	0.5	0.5478896	0.9359105	0.4952307	0.9404932	0.25	0.8519168	0.03329032	14	0.4660645	0.9809524	52.38589	0.06349945	12	0.7619934	0.5805556	62.1697	0	0	7821	14336	1794	45.14832	29.31656	0.02842024	5.768118	84.17702	70.79601	8.495833
5953	fB2	11	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4424964	5.310216	1.516612	1.263988	0.8288326	0.2179912	0.3626263	0.7919409	0.3915052	0.8100359	0.5	0.6121812	0.9005744	0.5386874	0.9396361	0.25	0.8288326	0.0661602	16	1.058563	2.821875	31.67778	0.06580232	19	1.250244	0.6798245	28.51667	0	0	6408	7658	3997	44.08899	28.19464	0.02496454	5.786635	81.59618	74.15226	8.898611
5893	fB2	14	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4765964	5.719316	1.63079	1.371001	0.8380424	0.2309367	0.4121357	0.7617284	0.4368446	0.7968273	0.5	0.6415193	0.8127704	0.5493354	0.8144831	0.25	0.8380424	0.04396227	9	0.3956604	2.218518	72.92709	0.05203417	18	0.936615	0.6712963	35.77941	0	0	11214	13905	1584	71.34192	46.61035	0.04977027	7.902229	76.37664	62.90767	7.549445
5954	fB2	15	2020-05-24	06:02:34	18:02:36	12	3	1	.	.	.	.	97.43054	.	.	0.4416011	5.299554	1.517577	1.24706	0.8164387	0.1453916	0.3640319	0.8444346	0.4545103	0.8707471	0.5	0.6279222	0.8743497	0.5598962	0.886324	0.25	0.8164387	0.01407799	26	0.3660277	1.639103	25.20467	0.03488853	22	0.7675476	0.7037879	31.34206	0	0	5430	4186	9404	52.74564	43.95731	0.02758623	6.29123	92.47506	92.20656	11.06528
6309	fB3	8	2020-08-20	06:03:43	18:03:44	12	3	1	.	.	.	.	95.73531	.	.	0.4143838	4.972714	1.384549	1.31093	0.9394475	0.1472577	0.3119566	0.8547648	0.3378747	0.9218279	0.5	0.6274289	1.010862	0.613831	1.01127	0.25	0.9394475	0.09990946	24	2.397827	1.836111	25.74348	0.06321377	18	1.137848	0.612963	36.57941	0	0	7431	6435	7127	67.37747	54.58893	0.02567934	10.08055	85.25994	78.99171	9.479305
6297	fB3	4	2020-08-20	06:03:43	18:03:44	12	3	1	.	.	.	.	95.73531	.	.	0.4235375	5.082593	1.447194	1.225649	0.8409229	0.08242647	0.3545645	0.8275284	0.4268677	0.8803425	0.5	0.6394467	0.9014503	0.5602939	0.89891	0.25	0.8409229	0.1996231	26	5.1902	1.676923	22.92267	0.08377414	9	0.7539673	1.248148	77.13541	34.23038	0.2942298	5935	5178	8521	44.26468	34.90543	0.03321805	6.226563	88.34544	85.1743	10.22111
