MouseID	Promethion_Position	Batch	DateTime	VO2_M	VCO2_M	VH2O_M	kcal_hr_M	RER_M	VOC_M	H2_M	FoodInA_M	WaterInA_M	BodyMass_Mnz	PedSpeed_Mnz	PedMeters_M	PedMeters_R	AllMeters_M	AllMeters_R	XBreak_R	YBreak_R	ZBreak_R	EnviroTemp_M	EnviroRH_M	EnviroBP_M	EnviroLightlux_M	EnviroOccupancy_M	EnviroSound_M	Still_pct_M	Sleep_pct_M
6291	14	mB1	2020-07-06 09:33:20	2.624799	2.434785	0.3261672	0.7822323	0.927534	643.1243	181.8896	11.91246	6.890485	0	0.01633533	280.3813	14.05023	352.1846	18.09329	1395	2719	1098	.	.	.	.	.	.	29.91667	20.88889
6291	14	mB1	2020-07-06 10:33:20	2.225848	2.013316	0.3443381	0.6599277	0.9002332	640.6238	174.2103	14.85112	7.410765	0	0.0137604	297.6519	14.509	373.0771	18.02341	1923	1965	638	.	.	.	.	.	.	46.75	34.02778
6291	14	mB1	2020-07-06 11:33:20	1.447132	1.222243	0.2681003	0.4232968	0.8443897	428.676	115.5578	15.22498	7.480175	0	0.006148599	302.9995	0.3920898	380.2921	0.6972961	190	21	0	.	.	.	.	.	.	96.44444	93.88889
6291	14	mB1	2020-07-06 12:33:20	1.47233	1.213207	0.2405518	0.4286555	0.8206095	426.8785	131.6374	15.22498	7.480175	0	0.005728623	304.5598	1.610535	383.1364	2.879974	594	309	0	.	.	.	.	.	.	85.55556	75.66666
6291	14	mB1	2020-07-06 13:33:20	1.62481	1.391796	0.206584	0.4765621	0.8476449	341.8242	102.6827	15.22542	7.504837	0	0.02053619	306.7789	13.3179	386.0606	15.00391	1044	1000	154	.	.	.	.	.	.	74.30556	61.5
6291	14	mB1	2020-07-06 14:33:20	1.746035	1.569739	0.2575164	0.5170354	0.8941148	564.1331	180.7472	15.44988	7.761922	0	0.007681739	321.7216	4.508057	404.273	7.555389	1039	1146	115	.	.	.	.	.	.	65.22222	51.55556
6291	14	mB1	2020-07-06 15:33:20	1.675092	1.474849	0.2201057	0.4939633	0.8769689	365.637	116.6292	15.47245	7.784493	0	0.01546715	325.3107	12.09573	409.4193	14.39111	1117	1038	399	.	.	.	.	.	.	69.19444	58.30556
6291	14	mB1	2020-07-06 16:33:20	1.446011	1.22781	0.2279	0.4234013	0.8469014	345.9032	96.4616	15.53189	7.931318	0	0.01095439	337.0749	2.94101	423.7663	4.134613	1182	208	86	.	.	.	.	.	.	84.38889	66.80556
6291	14	mB1	2020-07-06 17:33:20	1.610422	1.386736	0.2028163	0.4728243	0.8564168	292.9159	73.20841	15.5338	7.931345	0	0.007122163	339.1886	4.295013	427.3241	7.329498	1510	975	52	.	.	.	.	.	.	64.22222	35.47222
6291	14	mB1	2020-07-06 18:33:20	1.416851	1.197571	0.2171906	0.4144993	0.8418719	302.6756	66.64371	15.54049	7.931345	0	0.004255589	342.3689	0.9156799	432.8251	2.2995	809	330	0	.	.	.	.	.	.	84.02778	61.61111
6291	14	mB1	2020-07-06 19:33:20	2.516075	2.186578	0.28389	0.7400523	0.8692525	345.848	82.52752	15.72328	8.004557	0	0.01039922	347.9354	10.83301	441.8575	15.23492	2018	2138	735	.	.	.	.	.	.	34.97222	20.05556
6291	14	mB1	2020-07-06 20:33:20	2.610384	2.462273	0.3343606	0.780648	0.9428368	540.9613	136.5044	17.00425	8.614917	0	0.01744225	360.1712	11.13562	457.4731	14.29413	1011	2501	1296	.	.	.	.	.	.	33.58333	28
6291	14	mB1	2020-07-06 21:33:20	1.833074	1.769236	0.3029706	0.5508552	0.9651969	711.0079	185.1185	20.4964	9.139405	0	0.008169775	366.564	2.334534	466.5659	3.709717	412	828	168	.	.	.	.	.	.	75.86111	67.80556
6291	14	mB1	2020-07-06 22:33:20	1.769489	1.712687	0.2546849	0.5320674	0.9680013	802.0983	170.155	20.69216	9.177821	0	0.008309789	369.1079	6.378235	470.2247	9.198273	1346	1226	209	.	.	.	.	.	.	62.08333	45.19444
6291	14	mB1	2020-07-06 23:33:20	2.57685	2.475618	0.3352018	0.773604	0.9607192	1554.086	491.1587	22.39721	9.852874	0	0.01359878	379.3181	9.666046	484.5202	12.93143	1267	2299	844	.	.	.	.	.	.	44.05556	35.66667
6291	14	mB1	2020-07-07 00:33:20	2.476197	2.408188	0.3495016	0.745329	0.9721537	1487.751	480.4239	24.79105	10.47228	0	0.01497956	390.0651	14.6713	498.3313	18.56796	1683	2625	621	.	.	.	.	.	.	34.75	21.58333
6291	14	mB1	2020-07-07 01:33:20	1.450576	1.365723	0.2944385	0.4336326	0.9415929	1218.268	257.5559	25.40001	10.78538	0	0.006054306	398.3046	0.4622498	508.8924	0.8660889	252	50	0	.	.	.	.	.	.	94.97222	90.02778
6291	14	mB1	2020-07-07 02:33:20	1.964731	1.85468	0.2742161	0.5876567	0.9417984	735.2145	122.4229	25.71328	10.8211	0	0.00882581	400.9988	6.861145	513.0256	10.12326	1518	1748	271	.	.	.	.	.	.	48.69444	36.16667
6291	14	mB1	2020-07-07 03:33:20	2.411201	2.317103	0.3239245	0.7239156	0.9607906	1000.441	263.0003	28.24174	11.41854	0	0.01461997	410.8016	11.75339	526.743	15.78357	1237	3042	734	.	.	.	.	.	.	28.16667	18.44444
6291	14	mB1	2020-07-07 04:33:20	1.647545	1.593675	0.3004341	0.4953348	0.9682946	1053.932	317.7074	29.7927	11.76863	0	0.009467226	419.6446	3.396851	538.3674	4.36792	597	387	75	.	.	.	.	.	.	87.25	80.05556
6291	14	mB1	2020-07-07 05:33:20	1.355962	1.286092	0.2407835	0.4059759	0.9484618	874.5407	384.3766	29.7927	11.77389	0	0.006432261	421.1559	1.380035	540.5524	2.196716	761	99	0	.	.	.	.	.	.	90.66666	76.94444
6291	14	mB1	2020-07-07 06:33:20	1.501731	1.38987	0.1966043	0.4473311	0.9240823	385.8858	62.59964	29.7927	11.77389	0	0.006831755	422.7323	4.414215	543.2286	7.051147	1321	837	55	.	.	.	.	.	.	70.72222	55.80556
6291	14	mB1	2020-07-07 07:33:20	2.417272	2.273787	0.2499436	0.7224766	0.9393065	675.683	172.5118	30.10439	11.9444	0	0.01161993	433.2938	14.71655	558.4005	19.41602	2072	2659	667	.	.	.	.	.	.	30.27778	15.66667
6291	14	mB1	2020-07-07 08:33:20	2.413459	2.293923	0.2943175	0.7229113	0.9501089	1159.793	339.9409	30.65075	12.4893	0	0.01658627	451.0912	21.39334	579.9236	24.65295	1806	2221	1185	.	.	.	.	.	.	43.55556	28.77778
6291	14	mB1	2020-07-07 09:33:20	1.991584	1.839845	0.2883356	0.5930221	0.9204854	864.3725	227.5563	30.97371	12.87871	0	0.0229738	482.2688	28.20639	615.1788	31.81812	1886	2265	104	.	.	.	.	.	.	53.47222	40.13889
6291	14	mB1	2020-07-07 10:33:20	1.448613	1.27934	0.2177499	0.4274359	0.8822123	463.0471	105.5097	30.97647	12.91247	0	0.005552833	490.7838	0.3598022	624.9195	0.5727539	147	232	0	.	.	.	.	.	.	97.36111	93.05556
6291	14	mB1	2020-07-07 11:33:20	2.234639	2.065491	0.2446339	0.6654688	0.9160541	419.6432	102.5818	31.71216	13.01827	0	0.01129782	494.1079	7.927765	629.9619	11.29095	1305	2372	565	.	.	.	.	.	.	44.80556	31.72222
6291	14	mB1	2020-07-07 12:33:20	1.646932	1.524584	0.2554858	0.4906049	0.9269647	743.7972	248.5346	33.07549	13.34468	0	0.0125802	504.0413	5.609558	642.9899	7.205139	754	960	93	.	.	.	.	.	.	81.19444	73.36111
6291	14	mB1	2020-07-07 13:33:20	1.37947	1.233414	0.20145	0.4080389	0.8929654	419.2369	124.3342	33.07645	13.34468	0	0.009684603	505.0219	0.6737671	644.4647	1.084412	282	242	20	.	.	.	.	.	.	94.22222	81.97222
6291	14	mB1	2020-07-07 14:33:20	1.624251	1.433269	0.1893354	0.479182	0.8760639	322.0427	88.81348	33.08449	13.34468	0	0.00830513	507.1822	4.673676	647.7121	7.022705	892	1262	72	.	.	.	.	.	.	70.38889	45.16667
6291	14	mB1	2020-07-07 15:33:20	1.353157	1.165523	0.1918997	0.3973115	0.8618418	330.9087	70.16784	33.10361	13.34468	0	0.005411911	510.0765	0.4153137	652.2075	0.750061	178	40	0	.	.	.	.	.	.	95.27778	91.66666
6291	14	mB1	2020-07-07 16:33:20	1.713519	1.535154	0.2029968	0.5070516	0.8918182	359.5443	74.14102	33.10361	13.36194	0	0.008724903	512.1752	5.010651	655.6532	7.690613	1216	1059	143	.	.	.	.	.	.	68.91666	48
6291	14	mB1	2020-07-07 17:33:20	1.325283	1.160417	0.1802327	0.3903817	0.8756478	387.1708	108.3903	33.10361	13.38631	0	0.005450684	515.6155	0.6554565	660.8239	1.131165	386	103	0	.	.	.	.	.	.	93.27778	77.72222
6291	14	mB1	2020-07-07 18:33:20	1.708332	1.51216	0.1995894	0.5042991	0.8808312	334.1561	78.90225	33.10739	13.38631	0	0.006946109	519.498	7.799255	666.5913	11.36212	2068	1474	33	.	.	.	.	.	.	54	27.63889
6291	14	mB1	2020-07-07 19:33:20	2.536594	2.285206	0.2860643	0.7514493	0.9014109	425.5034	110.4325	33.7019	13.54771	0	0.01189805	529.8412	10.28156	681.2207	13.94287	1697	2328	590	.	.	.	.	.	.	35	28.80556
6291	14	mB1	2020-07-07 20:33:20	2.627672	2.52202	0.3555346	0.7887005	0.9594893	642.1864	131.3654	37.03847	14.16765	0	0.01242839	538.8972	9.419189	693.5309	13.65594	1285	3437	360	.	.	.	.	.	.	14.36111	6.5
6291	14	mB1	2020-07-07 21:33:20	2.681401	2.614294	0.3742836	0.8075287	0.9752371	1037.369	178.8809	40.79338	14.65156	0	0.01157692	546.7668	6.309753	705.9215	9.999084	1066	3030	526	.	.	.	.	.	.	29.5	24.41667
6291	14	mB1	2020-07-07 22:33:20	2.594248	2.537746	0.3802505	0.7818407	0.9776849	1322.591	250.2407	44.94228	15.15334	0	0.01574984	554.3819	11.40723	716.9889	14.92499	1000	3152	985	.	.	.	.	.	.	27.25	21.61111
6291	14	mB1	2020-07-07 23:33:20	2.564015	2.502725	0.3780808	0.7723678	0.9765631	1672.726	450.3554	46.38229	15.77139	0	0.01346197	568.5809	14.25763	734.5427	17.88733	1766	2600	549	.	.	.	.	.	.	39	26.69444
6291	14	mB1	2020-07-08 00:33:20	1.518826	1.450369	0.2958091	0.4553879	0.9552007	1144.34	161.7667	46.65929	16.06895	0	0.004580767	575.6047	0.3353882	743.6166	0.7241821	238	85	0	.	.	.	.	.	.	95.22222	91.33334
6291	14	mB1	2020-07-08 01:33:20	2.087755	2.011292	0.2844061	0.6271399	0.9624116	852.989	118.5008	46.95283	16.15636	0	0.01249857	578.1896	6.99054	747.8204	10.16907	1286	1718	298	.	.	.	.	.	.	58.11111	39.97222
6291	14	mB1	2020-07-08 02:33:20	2.493489	2.444071	0.3605961	0.751799	0.9797041	964.4721	125.3685	50.69218	16.83949	0	0.01322279	587.334	13.28217	760.3128	17.11511	1372	2732	558	.	.	.	.	.	.	36.97222	24.94444
6291	14	mB1	2020-07-08 03:33:20	1.57984	1.548666	0.2988454	0.4763384	0.9818001	1189.849	226.5051	51.20202	17.21139	0	0.005307007	596.4925	0.6638184	772.0709	1.225952	392	83	1	.	.	.	.	.	.	93.27778	88.41666
6291	14	mB1	2020-07-08 04:33:20	1.878066	1.821678	0.2706929	0.5649741	0.9692552	700.6272	110.6054	51.26234	17.2923	0	0.01094986	598.8634	5.864258	775.1721	7.559875	1148	981	324	.	.	.	.	.	.	73.83334	60.77778
6291	14	mB1	2020-07-08 05:33:20	1.385779	1.330378	0.2455103	0.4159652	0.9600048	1127.337	230.0958	51.36869	17.39147	0	0.003842036	602.6711	0.1739502	780.3204	0.5244141	394	22	0	.	.	.	.	.	.	96.41666	94.25
6291	14	mB1	2020-07-08 06:33:20	1.432669	1.307737	0.1971651	0.4255502	0.9114629	753.4636	85.3819	51.36869	17.39181	0	0.01250802	603.2656	3.7099	781.4711	5.164673	1106	441	134	.	.	.	.	.	.	81.41666	59.97222
6291	14	mB1	2020-07-08 07:33:20	2.44906	2.036227	0.3227151	0.7142287	0.841161	516.4959	60.63456	51.36869	18.58291	0	0.01934233	621.8507	32.38293	802.4841	35.90179	2313	2178	1163	.	.	.	.	.	.	35.72222	21.52778
6291	14	mB1	2020-07-08 08:33:20	2.589798	1.963349	0.461558	0.7426715	0.7580823	527.1075	44.24726	51.36869	19.24346	0	0.01276893	648.8459	19.10052	833.8594	23.5824	2221	2227	986	.	.	.	.	.	.	31.55556	6.25
6291	14	mB1	2020-07-08 09:33:20	2.224996	1.611711	0.4568982	0.6330757	0.7238141	264.8376	-0.4699959	51.36869	19.82181	0	0.01157458	665.7045	13.08551	854.9989	17.09363	1962	1826	435	.	.	.	.	.	.	41.77778	17.80556
6291	14	mB1	2020-07-08 10:33:20	2.11307	1.528672	0.4241974	0.6010993	0.7211339	195.5491	-0.8956723	51.36869	20.01232	0	0.01135061	675.6868	11.5874	868.3942	15.1073	1682	1785	853	.	.	.	.	.	.	51.55556	29.05556
6291	14	mB1	2020-07-08 11:33:20	1.447343	1.000692	0.3525738	0.4086445	0.6895846	130.1626	-3.148731	51.36869	20.183	0	0.006966767	683.1138	0.7180176	878.4879	1.628723	519	79	17	.	.	.	.	.	.	89.05556	79.27778
6291	14	mB1	2020-07-08 12:33:20	0.1796654	0.1092389	0.03365878	0.04973277	-0.07714399	12.90375	0	51.36869	20.18304	0	0.0182116	683.8554	0.5918579	879.5547	0.6378784	29	25	15	.	.	.	.	.	.	99.11111	99.05556
6291	14	mB1	2020-07-08 13:33:20	0.01630376	0.008721779	-0.008716883	0.004433964	0.147368	0.894196	0	51.36869	20.18304	0	0	683.8937	0	879.596	0	0	0	0	.	.	.	.	.	.	100	100
6291	14	mB1	2020-07-08 14:33:20	-0.02122894	-0.000322153	-0.004998337	-0.005041174	0.01837381	10.74475	0	51.36869	20.18304	0	0	683.8937	0	879.596	0	0	0	0	.	.	.	.	.	.	100	100
6291	14	mB1	2020-07-08 15:33:20	0.001289397	0.003037045	-0.01048552	0.000506429	0.2438823	-1.827024	0	51.36869	20.18304	0	0	683.8937	0	879.596	0	0	0	2	.	.	.	.	.	.	100	100
6291	14	mB1	2020-07-08 16:33:20	-0.002574562	-0.000779158	0.008911152	-0.000660486	0.1950501	0.05570425	0	51.36869	20.18304	0	0	683.8937	0	879.596	0	0	0	0	.	.	.	.	.	.	100	100
6181	5	mB1	2020-07-05 07:33:20	0.6526446	0.5882134	0.07169551	0.1933582	0.6333644	225.5788	85.82092	0.01413439	0.09065638	0	0.01944944	2.513569	16.07925	2.726306	17.66261	1107	1745	491	.	.	.	.	.	.	72.86111	71.66666
6181	5	mB1	2020-07-05 08:33:20	2.622307	2.319957	0.3662177	0.7740231	0.8850791	672.9072	229.5648	0.1654952	0.4639847	0	0.01566686	33.72136	35.36332	38.02454	40.85129	3059	3482	1576	.	.	.	.	.	.	16.11111	0
6181	5	mB1	2020-07-05 09:33:20	2.672937	2.37116	0.3207158	0.7893929	0.8934524	710.4921	128.8882	0.484497	0.7301332	0	0.01418811	67.20364	30.82628	77.27303	36.49107	3072	3600	1206	.	.	.	.	.	.	16.55556	8.277778
6181	5	mB1	2020-07-05 10:33:20	2.401921	2.136426	0.3171389	0.7097314	0.8899704	880.8973	114.2651	0.8620592	1.037612	0	0.01194335	93.2711	21.93411	109.1409	28.17721	2634	3268	772	.	.	.	.	.	.	14.83333	1.5
6181	5	mB1	2020-07-05 11:33:20	2.011605	1.791364	0.2812942	0.5945391	0.8859639	768.31	83.99194	1.118555	1.278176	0	0.01273103	113.3229	12.60812	134.2786	15.37729	1505	1603	136	.	.	.	.	.	.	57.55556	45.02778
6181	5	mB1	2020-07-05 12:33:20	1.61043	1.302461	0.2031763	0.4672336	0.8064367	585.8136	55.97762	1.139069	1.294833	0	0	116.8111	0	138.5774	0.002502441	4	0	0	.	.	.	.	.	.	99.94444	99.94444
6181	5	mB1	2020-07-05 13:33:20	1.683054	1.337424	0.1621108	0.4867265	0.7923388	503.1583	48.65944	1.139069	1.294833	0	0.01268768	116.9134	0.8230286	138.6972	0.9808197	70	73	2	.	.	.	.	.	.	97.41666	94.55556
6181	5	mB1	2020-07-05 14:33:20	1.874799	1.586294	0.2015706	0.5485814	0.8432028	589.3064	82.15762	1.303021	1.365386	0	0.01182837	123.3782	7.794121	146.8675	10.12576	826	1503	405	.	.	.	.	.	.	66.36111	53.41667
6181	5	mB1	2020-07-05 15:33:20	1.476178	1.147269	0.1617252	0.4251898	0.7771385	433.4449	49.60228	1.372976	1.397582	0	0	125.4282	0	149.6964	0.01499939	0	9	0	.	.	.	.	.	.	99.75	99.75
6181	5	mB1	2020-07-05 16:33:20	1.576991	1.207174	0.1385326	0.4530034	0.7619604	329.5416	35.07615	1.372976	1.397582	0	0.01451316	125.4577	0.1800003	149.7562	0.4349976	4	269	0	.	.	.	.	.	.	95.63889	88.88889
6181	5	mB1	2020-07-05 17:33:20	1.624484	1.328924	0.1364338	0.4723129	0.8185014	468.8413	77.24583	1.372976	1.397582	0	0.01881048	129.691	5.444733	154.7428	6.133331	233	506	70	.	.	.	.	.	.	86.94444	71.55556
6181	5	mB1	2020-07-05 18:33:20	1.554182	1.250982	0.1434384	0.450517	0.8011104	400.4846	45.90734	1.372976	1.397582	0	0.0173675	132.0314	1.015594	157.5656	1.605606	47	516	8	.	.	.	.	.	.	90.80556	75.75
6181	5	mB1	2020-07-05 19:33:20	1.924062	1.576123	0.1859753	0.5595553	0.8089917	518.8741	51.27546	1.451083	1.435792	0	0.01274244	134.6652	11.25977	161.2995	14.30446	1208	1907	553	.	.	.	.	.	.	54.86111	36.91667
6181	5	mB1	2020-07-05 20:33:20	2.264278	2.10289	0.3081357	0.674959	0.9311174	748.564	74.35795	2.893583	1.762699	0	0.01216395	153.4986	15.33435	184.9409	19.53185	1547	2373	570	.	.	.	.	.	.	33.38889	20.38889
6181	5	mB1	2020-07-05 21:33:20	1.546433	1.511767	0.2211069	0.4659904	0.9787899	697.3334	84.25421	3.570184	1.871185	0	0.005291939	158.6922	0.07800293	191.781	0.2525635	144	27	0	.	.	.	.	.	.	97.30556	92.16666
6181	5	mB1	2020-07-05 22:33:20	2.003546	1.863144	0.2120818	0.5973967	0.9291579	747.646	87.24456	3.608009	1.880921	0	0.01391393	160.7803	7.01825	194.6877	8.990021	1071	907	328	.	.	.	.	.	.	71.36111	54.30556
6181	5	mB1	2020-07-05 23:33:20	1.993146	1.941832	0.2485331	0.6001593	0.9750087	1073.158	293.0853	4.264852	2.173582	0	0.009132576	170.318	6.052902	207.4983	8.695313	709	1346	438	.	.	.	.	.	.	57.16667	50.19444
6181	5	mB1	2020-07-06 00:33:20	1.908454	1.829697	0.218477	0.5726918	0.9580101	1048.405	201.0353	4.392558	2.200267	0	0.01173793	173.2553	4.931	211.4364	6.222305	523	807	324	.	.	.	.	.	.	79.69444	67.66666
6181	5	mB1	2020-07-06 01:33:20	2.341295	2.282791	0.2877089	0.7051086	0.9743379	1075.073	183.183	5.007827	2.471134	0	0.0119858	183.3985	15.10408	224.5389	19.12488	1783	2249	765	.	.	.	.	.	.	37.75	19.33333
6181	5	mB1	2020-07-06 02:33:20	1.937972	1.86499	0.2793721	0.5820137	0.9586576	1005.051	120.3803	5.940069	2.752453	0	0.009900528	195.935	6.107544	240.9649	9.036469	1080	1534	236	.	.	.	.	.	.	56.72222	47.13889
6181	5	mB1	2020-07-06 03:33:20	1.624251	1.498888	0.2127967	0.4835366	0.9254157	878.8617	129.679	5.98973	2.782123	0	0.01067162	198.0231	0.7512207	244.3869	1.957932	529	564	17	.	.	.	.	.	.	83.33334	71.83334
6181	5	mB1	2020-07-06 04:33:20	1.475612	1.261231	0.2076342	0.4326185	0.8516579	828.5182	148.0287	6.030708	2.821459	0	0.01174396	198.9504	0.5301666	246.4831	1.111694	289	198	7	.	.	.	.	.	.	92.55556	88.22222
6181	5	mB1	2020-07-06 05:33:20	1.404478	1.102608	0.1639742	0.405272	0.7861511	708.1553	92.43586	6.030708	2.87578	0	0.003087997	199.2691	0.02275085	247.2406	0.2041016	145	30	0	.	.	.	.	.	.	97.38889	94.52778
6181	5	mB1	2020-07-06 06:33:20	1.688701	1.369545	0.1275658	0.4901932	0.8048346	508.958	56.64918	6.050237	2.895674	0	0.01297685	199.925	3.756622	248.3121	5.213654	594	823	97	.	.	.	.	.	.	78.97222	66.36111
6181	5	mB1	2020-07-06 07:33:20	1.576875	1.421689	0.2187992	0.4672111	0.9028065	809.1902	112.2957	6.159352	2.97427	0	0.01308823	204.7183	2.40744	254.8912	4.160431	722	789	57	.	.	.	.	.	.	76.44444	65.22222
6181	5	mB1	2020-07-06 08:33:20	2.271439	2.107399	0.3033757	0.6769515	0.9263788	805.0897	109.5773	6.717575	3.386279	0	0.009510474	211.5827	12.29269	265.0531	16.77631	1536	2541	807	.	.	.	.	.	.	28.22222	16.69444
6181	5	mB1	2020-07-06 09:33:20	2.118907	1.94475	0.3172759	0.6300904	0.9170754	984.5821	113.8773	7.129441	3.661853	0	0.01419387	224.2679	18.29303	281.9193	22.12509	1864	2341	603	.	.	.	.	.	.	44.02778	20.91667
6181	5	mB1	2020-07-06 10:33:20	1.645701	1.435715	0.2787217	0.4844166	0.867811	381.0192	65.41618	7.247965	3.801844	0	0.01426098	241.6951	8.300522	302.5022	10.02914	1148	743	63	.	.	.	.	.	.	74.47222	59.88889
6181	5	mB1	2020-07-06 11:33:20	1.373097	1.098136	0.190409	0.3975548	0.800438	751.4084	56.15778	7.248507	3.801844	0	0.0124992	244.7656	0.5358276	306.1615	0.7462158	137	27	0	.	.	.	.	.	.	96.22222	89.27778
6181	5	mB1	2020-07-06 12:33:20	1.649706	1.373311	0.197715	0.4812223	0.8255123	789.9817	81.27807	7.250157	3.855485	0	0.01622195	248.6265	7.846283	310.7003	9.085846	767	550	31	.	.	.	.	.	.	79.13889	64.80556
6181	5	mB1	2020-07-06 13:33:20	1.420789	1.154223	0.1760047	0.4125541	0.8124989	695.192	87.83067	7.252016	3.915612	0	0.01229297	253.0958	0.3927612	315.9043	0.4781799	51	10	0	.	.	.	.	.	.	98.38889	96.75
6181	5	mB1	2020-07-06 14:33:20	1.544176	1.241496	0.1763365	0.4475216	0.7999895	529.5193	41.60741	7.252564	3.916213	0	0.01381106	253.3119	1.377274	316.1999	1.789886	284	190	13	.	.	.	.	.	.	93.47222	84.27778
6181	5	mB1	2020-07-06 15:33:20	1.40738	1.170341	0.1751803	0.4104529	0.830826	615.0401	81.40103	7.262484	3.979179	0	0.009592957	255.4425	1.16095	319.0063	1.794159	267	86	56	.	.	.	.	.	.	90.72222	73
6181	5	mB1	2020-07-06 16:33:20	1.552391	1.293001	0.1562379	0.452882	0.828841	501.5465	46.80139	7.271042	3.986008	0	0.01132826	256.0168	1.922836	320.1096	2.865356	440	287	24	.	.	.	.	.	.	83.83334	67.44444
6181	5	mB1	2020-07-06 17:33:20	1.41595	1.211567	0.1766891	0.4152151	0.8541602	559.0496	48.02763	7.342928	4.064108	0	0.002716064	257.6693	0.01000977	322.5355	0.05999756	34	29	0	.	.	.	.	.	.	99.36111	97.91666
6181	5	mB1	2020-07-06 18:33:20	1.829453	1.50442	0.2014153	0.5324257	0.8170742	557.7789	31.42423	7.346348	4.064108	0	0.01424424	258.9197	3.902466	324.0065	4.751862	381	406	76	.	.	.	.	.	.	85.66666	68.05556
6181	5	mB1	2020-07-06 19:33:20	2.014933	1.77193	0.2698063	0.5940363	0.871407	728.973	64.65687	7.741133	4.122116	0	0.01026796	263.7104	6.594208	330.0955	8.794403	876	1311	682	.	.	.	.	.	.	61.27778	47.88889
6181	5	mB1	2020-07-06 20:33:20	2.020147	1.963996	0.31337	0.6080146	0.9704237	875.0434	96.21127	9.245706	4.29018	0	0.01277944	270.8028	5.228882	339.4928	6.690582	445	839	344	.	.	.	.	.	.	73.97222	59.77778
6181	5	mB1	2020-07-06 21:33:20	1.719858	1.694441	0.2646569	0.5191208	0.9844813	899.439	114.4977	9.913993	4.41635	0	0.01375513	274.3012	6.18103	343.9286	7.587524	631	946	216	.	.	.	.	.	.	77.19444	64.58334
6181	5	mB1	2020-07-06 22:33:20	2.574423	2.544652	0.3377196	0.7776112	0.9883769	1173.038	164.8293	11.34514	4.610126	0	0.008970279	282.9793	7.084412	355.3989	10.52087	1032	2325	935	.	.	.	.	.	.	40.16667	30.30556
6181	5	mB1	2020-07-06 23:33:20	1.895046	1.881592	0.2784177	0.5729651	0.9909679	1002.088	20.48477	12.07054	4.899467	0	0.008171593	287.7481	3.299561	362.3593	4.551361	317	756	339	.	.	.	.	.	.	76.72222	64.44444
6181	5	mB1	2020-07-07 00:33:20	2.558933	2.548314	0.3422916	0.7741914	0.9955981	1465.789	206.2584	12.92571	5.14573	0	0.01065992	296.1831	11.87726	373.8051	16.03082	1213	2683	1026	.	.	.	.	.	.	30.13889	20.61111
6181	5	mB1	2020-07-07 01:33:20	1.997113	1.965413	0.3134223	0.6026622	0.9814042	1199.375	105.3778	13.41369	5.324337	0	0.01126067	306.4632	5.85141	387.9756	8.462585	1121	1515	130	.	.	.	.	.	.	62.02778	43.02778
6181	5	mB1	2020-07-07 02:33:20	1.914747	1.876528	0.2675095	0.5772875	0.9815058	957.6045	79.15047	13.56068	5.414309	0	0.01407628	309.7817	10.444	392.79	12.98703	985	1681	216	.	.	.	.	.	.	58.61111	45.16667
6181	5	mB1	2020-07-07 03:33:20	1.455062	1.396973	0.2825277	0.436767	0.9521369	989.5845	89.31438	13.76601	5.609103	0	0.002708435	318.1545	0.009979248	403.0643	0.1322632	8	66	0	.	.	.	.	.	.	98.27778	95.02778
6181	5	mB1	2020-07-07 04:33:20	1.385353	1.261546	0.2416638	0.4112968	0.9047269	956.1781	119.9218	13.76601	5.609103	0	0.01158113	318.5049	0.5875549	403.667	1.127106	122	348	12	.	.	.	.	.	.	92.83334	82.63889
6181	5	mB1	2020-07-07 05:33:20	1.454944	1.242647	0.2288299	0.4264982	0.8498579	945.0032	68.83009	13.76601	5.803243	0	0.01271973	319.1152	0.4364014	404.8196	0.7323914	55	228	4	.	.	.	.	.	.	95.33334	90.55556
6181	5	mB1	2020-07-07 06:33:20	1.374454	1.103344	0.1560347	0.3982213	0.8037107	586.8691	9.096576	13.76601	5.832004	0	0	319.1794	0	404.9545	0.2576904	31	175	0	.	.	.	.	.	.	96.25	92.05556
6181	5	mB1	2020-07-07 07:33:20	2.24999	2.080053	0.2242184	0.6700649	0.9223389	885.8718	93.43281	14.05846	5.975333	0	0.01143601	324.5023	9.907898	412.5306	13.67511	1233	2286	726	.	.	.	.	.	.	38.25	18
6181	5	mB1	2020-07-07 08:33:20	1.363171	1.203365	0.2082429	0.4021907	0.8793896	955.1754	147.8242	14.21132	6.111784	0	0.005190108	329.197	0.1731873	419.0947	0.3724976	19	84	0	.	.	.	.	.	.	97.47222	93.83334
6181	5	mB1	2020-07-07 09:33:20	1.799278	1.507333	0.1658833	0.5254839	0.8295087	612.0029	48.81388	14.27808	6.159252	0	0.0119121	329.9001	4.849426	420.3611	6.69986	561	1357	337	.	.	.	.	.	.	68.52778	50.91667
6181	5	mB1	2020-07-07 10:33:20	1.978986	1.833997	0.2718715	0.5896551	0.9230677	795.2668	75.78461	14.45044	6.57661	0	0.009786745	338.3269	5.617859	432.2387	8.69989	1092	1580	253	.	.	.	.	.	.	61.13889	36.47222
6181	5	mB1	2020-07-07 11:33:20	1.435787	1.303503	0.19824	0.4260066	0.9083509	635.2402	75.18159	14.45044	6.630133	0	0	339.7405	0	434.7024	0.0866394	7	28	0	.	.	.	.	.	.	99.02778	98.38889
