MouseID	Deriv	S_2MetButyrate	Acetate	Butyrate	Caproate	Isobutyrate	Isovalerate	Propionate	Valerate	weight_CC_g	Extraction_round	Total_SCFA	Total_BCFA
6438	D13	0.238034488038278	27.663343722488	1.82388689952153	0.0757255598086124	0.597324937799043	0.353057023923445	7.01999801435407	0.101683799043062	0.1045	E3	36.6846379952153	1.18841644976077
6439	D16	0.441766032660903	37.3308140393852	2.96412121517771	0.0717450528338136	1.00192413544669	0.561804534101825	10.1556461287224	0.0971064361191162	0.1041	E3	50.6194328722382	2.00549470220941
6441	D15	0.320942789820924	51.5554743025448	3.48804278039585	0.0515511027332705	0.98672856267672	0.627760673892554	11.4646867200754	0.192475513666352	0.1061	E3	66.7522304194156	1.9354320263902
6442	D10	0.278460716981132	22.3341595377359	2.36255884433962	0.076305320754717	0.60236675	0.343380400943396	6.2472859245283	0.153839028301887	0.106	E2	31.1741486556604	1.22420786792453
6443	D12	0.637329009708738	16.2576054223301	2.10178090291262	0.0801797912621359	0.857419111650485	0.840456893203884	6.53827366019418	0.0978888058252427	0.103	E2	25.0757285825243	2.33520501456311
6444	D16	0.288152045240339	27.1647540574929	2.75521144203582	0.087552657869934	0.68017205466541	0.51065732799246	8.9108069604147	0.146268548539114	0.1061	E3	39.0645936663525	1.47898142789821
6445	D5	0.519973965183752	26.0559406431335	3.14794824468085	0.0709276982591876	0.856175256286267	0.624163167311412	8.79035365087041	0.127317746615087	0.1034	E2	38.192487983559	2.00031238878143
6446	D6	0.462842105263158	19.872609702729	2.62779692495127	0.0765384502923977	0.65435287037037	0.622714556530214	8.13811652534113	0.142192076023392	0.1026	E2	30.8572536793372	1.73990953216374
6448	D6	0.396451834951456	27.6576932038835	2.9283832038835	0.0820849805825243	0.805490854368932	0.646005747572816	6.48578565533981	0.118444844660194	0.103	E2	37.2723918883495	1.8479484368932
6450	D7	0.412798447937132	19.0815609872299	2.21493187131631	0.0642778487229863	0.685547352652259	0.478724253438114	7.20202132121807	0.120934499017682	0.1018	E2	28.6837265275049	1.5770700540275
6453	D2	0.279813892100193	51.2783084152216	3.64122143063584	0.0850638439306358	0.963060322736031	0.475900679190751	11.1905537524085	0.126134238921002	0.1038	E1	66.3212816811175	1.71877489402697
6456	D12	0.399030196463654	21.1357509430255	2.66666035363458	0.0732912475442043	0.848672411591356	0.64034076129666	8.18346063850688	0.158463231827112	0.1018	E2	32.2176264145383	1.88804336935167
6457	D11	0.227049426627794	21.9895385082604	2.54937548590865	0.0612044509232264	0.585962852283771	0.489535257531584	9.04789896015549	0.0869104956268222	0.1029	E2	33.7349279008746	1.30254753644315
6458	D6	0.270933169291339	29.3251713681102	2.1119617519685	0.0718682775590551	0.58987624015748	0.485244109251968	11.5244390255906	0.127962598425197	0.1016	E2	43.1614030216536	1.34605351870079
6459	D9	0.0125754030710173	28.0865449808061	1.14565976487524	0.0589665163147793	0.25417	0.100638541266795	7.95955311900192	0.048562226487524	0.1042	E2	37.2992866074856	0.367383944337812
6460	D7	0.232177307317073	21.4717496097561	2.25135744878049	0.0684281463414634	0.505178658536585	0.40585856097561	6.19638538048781	0.0798804487804878	0.1025	E2	30.0678010341463	1.14321452682927
6461	D1	0.504537624254473	25.5197081958251	2.52045829025845	0.090632296222664	0.951233250497018	0.660909373757455	9.88659579522863	0.154434224652087	0.1006	E1	38.1718288021869	2.11668024850895
6462	D16	0.507001460784314	21.808494495098	2.43213664705882	0.0906168725490196	0.954022558823529	0.746239382352941	7.89280048529412	0.0782065392156863	0.102	E3	32.3022550392157	2.20726340196078
6463	D2	0.0460884845559846	69.1379290926641	4.56661498552124	0.110435511583012	0.505835805984556	0.225014478764479	16.2866021138996	0.147742693050193	0.1036	E1	90.2493243967182	0.776938769305019
6465	D9	0.377792030798845	33.2704125024062	3.83729048604427	0.0554149951876805	0.743603065447546	0.50272948026949	8.70220878248316	0.12095406159769	0.1039	E2	45.986280827719	1.62412457651588
6466	D1	0.203708180019782	40.7394603461919	3.11222387240356	0.0951669535113749	0.677796978239367	0.326021661721068	8.42477806132542	0.171260672601385	0.1011	E1	52.5428899060336	1.20752681998022
6467	D15	0.6197232546706	23.2394659488692	6.18114100786627	0.10413476892822	0.827927610619469	0.699894469026549	8.34431885447394	0.180275742379548	0.1017	E3	38.0493363225172	2.14754533431662
6468	D15	0.661000350378788	33.9298067566288	3.99993937026515	0.0804942234848485	1.07760973011364	0.756579976325758	9.02226709753788	0.156423058712121	0.1056	E3	47.1889305066288	2.49519005681818
6470	D7	0.0750285206532181	32.6277085638809	2.51518663304515	0.0691396253602305	0.420147564841499	0.201719855907781	7.74517090297791	0.0767572430355428	0.1041	E2	43.0339629682997	0.696895941402498
6471	D7	0.178689196940727	25.3464397801147	2.38525693594646	0.0814057361376673	0.424196089866157	0.288013919694073	8.84121202676864	0.162333317399618	0.1046	E2	36.8166477963671	0.890899206500956
6472	D8	0.401842256267409	22.302776810585	2.3947777994429	0.0698467688022284	0.696989298978644	0.541502149489322	8.84000525998143	0.117099888579387	0.1077	E2	33.7245065273909	1.64033370473538
6473	D15	0.619604045584046	22.0833649002849	2.72382558404558	0.087496106362773	0.998633532763533	0.792236799620133	8.29339874169041	0.151610512820513	0.1053	E3	33.3396958452042	2.41047437796771
6475	D16	0.368242271414822	34.4834777959576	3.44086304138595	0.0618406641000962	0.942107102983638	0.575410943214629	9.75190863330125	0.160885370548604	0.1039	E3	47.8989755052935	1.88576031761309
6476	D4	0.0482469798657718	36.0711322291467	2.18790755512943	0.111995330776606	0.366560862895494	0.186270997123682	9.80738722435283	0.12754263662512	0.1043	E1	48.3059649760307	0.601078839884947
6477	D1	0.185636388888889	57.0786197420635	4.89782736111111	0.0675078670634921	0.920007723214286	0.315564330357143	14.5328305853175	0.198546537698413	0.1008	E1	76.775332093254	1.42120844246032
6478	D11	0.221913055009823	22.0706199803536	1.59313979371316	0.0816308939096267	0.550179901768173	0.325168089390963	7.49738362475442	0.0740435756385069	0.1018	E2	31.3168178683693	1.09726104616896
6479	D4	0.556523807205453	37.5254895861733	3.52736241966894	0.0823693670886076	1.14794211781889	0.692293928919182	9.91853495131451	0.126576358325219	0.1027	E1	51.1803326825706	2.39675985394353
6481	D16	0.466510866533865	21.5333001543825	3.19034577689243	0.0659541533864542	0.969492873505976	0.687064407370518	7.8847875498008	0.15883328685259	0.1004	E3	32.8332209213147	2.12306814741036
6483	D2	0.447164384093114	37.5097355722599	4.0127579728419	0.100805489815713	0.849240310378274	0.602004830261882	13.2281649321048	0.267032468477207	0.1031	E1	55.1184964354995	1.89840952473327
6484	D14	0.243768030592734	30.6102542256214	2.72320528680688	0.0998068355640535	0.54847423040153	0.410692619502868	9.15394532026769	0.212702686424474	0.1046	E3	42.7999143546845	1.20293488049713
6485	D7	0.319095431119921	15.5328959464817	2.23489050049554	0.0621745292368682	0.61036614469772	0.422149886025768	5.76600056987116	0.100098146679881	0.1009	E2	23.6960596927651	1.35161146184341
6486	D13	0.458126539196941	30.6423991204589	3.80466223709369	0.0799209273422562	1.00811043977055	0.627062232313575	9.10329784416826	0.141242982791587	0.1046	E3	43.7715231118547	2.09329921128107
6487	D9	0.472935258126195	24.8663017447419	2.8567517208413	0.0687555066921606	0.843469321223709	0.589055592734226	8.19059130975143	0.0970279445506692	0.1046	E2	36.0794282265774	1.90546017208413
6489	D1	0.0911922899353647	53.2546150507849	3.86624981532779	0.0948468328716528	0.483379030470914	0.166335623268698	16.6470208402585	0.187620193905817	0.1083	E1	74.0503527331487	0.740906943674977
6490	D6	0.515012268339768	21.3973607335907	3.15447444980695	0.0734600675675676	0.847501187258687	0.652623503861004	8.62903216216216	0.12492806949807	0.1036	E2	33.3792554826255	2.01513695945946
