feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz219.134175767812_rt305.291	Metabolomics_Round	R3	-0.510767789341631	0.236357759410479	45	45	0.0943051375098278	0.20369924974228
mz568.339909037757_rt1333.546	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0774541949105992	0.0452086706444854	45	45	0.0944065407129091	0.203847477852431
mz342.085658037155_rt336.026	EE_average_per_hour_residual	EE_average_per_hour_residual	0.0860473955037908	0.0501216071547038	45	45	0.0944324355290404	0.203847477852431
mz364.284918137561_rt1539.273	Metabolomics_Round	R3	0.803839669015245	0.359078936393912	45	45	0.0944425364890313	0.203847477852431
mz524.277216002763_rt1242.279	Metabolomics_Round	R3	0.502132386683045	0.229615325509596	45	45	0.0945484508504681	0.204032047584092
mz127.111918338488_rt1454.982	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.161662897696866	0.0944206680575392	45	45	0.0946116983400555	0.204066834033836
mz457.048753395222_rt277.7615	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0837980608798662	0.048824233844567	45	45	0.0945884895518175	0.204066834033836
mz511.059843603475_rt280.6915	Metabolomics_Round	R3	0.27074915208605	0.121149576036097	45	45	0.0946257909414899	0.204066834033836
mz462.312116334344_rt1344.278	Metabolomics_Round	R3	0.812271542240308	0.382451853795925	45	45	0.0946854260387016	0.204151414486204
mz199.084399308853_rt697.6295	Metabolomics_Round	R3	0.556869857792585	0.255458259770704	45	45	0.0947716320227842	0.204293235660238
